subject	order	NR_R	TNT	trial	rt
2	2	1	1	1	351.8
2	2	1	1	1	266.2
2	2	1	1	1	67.9
2	2	1	1	1	NaN
2	2	1	1	1	283.1
2	2	1	1	1	411.3
2	2	1	1	1	142
2	2	1	1	1	296.4
2	2	1	1	2	286.3
2	2	1	1	2	253
2	2	1	1	2	261.2
2	2	1	1	2	252.6
2	2	1	1	2	NaN
2	2	1	1	2	383.2
2	2	1	1	2	295.3
2	2	1	1	2	209.9
2	2	1	1	3	443.7
2	2	1	1	3	84.3
2	2	1	1	3	270.6
2	2	1	1	3	226.5
2	2	1	1	3	119.5
2	2	1	1	3	42
2	2	1	1	3	172.2
2	2	1	1	3	179.3
2	2	1	1	4	317
2	2	1	1	4	191.4
2	2	1	1	4	NaN
2	2	1	1	4	210.6
2	2	1	1	4	NaN
2	2	1	1	4	127.3
2	2	1	1	4	161.7
2	2	1	1	4	247
2	2	1	1	5	142.7
2	2	1	1	5	377.2
2	2	1	1	5	314.8
2	2	1	1	5	58.2
2	2	1	1	5	188
2	2	1	1	5	NaN
2	2	1	1	5	348.5
2	2	1	1	5	246.8
2	2	1	1	6	258.5
2	2	1	1	6	260.5
2	2	1	1	6	266.5
2	2	1	1	6	481.2
2	2	1	1	6	326.6
2	2	1	1	6	252.9
2	2	1	1	6	314.7
2	2	1	1	6	81.8
2	2	1	2	1	NaN
2	2	1	2	1	177.4
2	2	1	2	1	141.3
2	2	1	2	1	183.1
2	2	1	2	1	NaN
2	2	1	2	1	182.9
2	2	1	2	1	155.5
2	2	1	2	1	131.7
2	2	1	2	2	151.1
2	2	1	2	2	188
2	2	1	2	2	NaN
2	2	1	2	2	169.7
2	2	1	2	2	149.6
2	2	1	2	2	377.9
2	2	1	2	2	225.3
2	2	1	2	2	236
2	2	1	2	3	92.8
2	2	1	2	3	NaN
2	2	1	2	3	34.2
2	2	1	2	3	148.1
2	2	1	2	3	83.4
2	2	1	2	3	NaN
2	2	1	2	3	117.5
2	2	1	2	3	301.2
2	2	1	2	4	503.4
2	2	1	2	4	88.9
2	2	1	2	4	283
2	2	1	2	4	NaN
2	2	1	2	4	12.9
2	2	1	2	4	NaN
2	2	1	2	4	50.7
2	2	1	2	4	56.5
2	2	1	2	5	NaN
2	2	1	2	5	120.2
2	2	1	2	5	NaN
2	2	1	2	5	166.7
2	2	1	2	5	257.8
2	2	1	2	5	252.4
2	2	1	2	5	495.2
2	2	1	2	5	25.1
2	2	1	2	6	163.2
2	2	1	2	6	70.8
2	2	1	2	6	187.3
2	2	1	2	6	194.5
2	2	1	2	6	218.9
2	2	1	2	6	193.1
2	2	1	2	6	169.6
2	2	1	2	6	NaN
2	2	2	1	1	348.3
2	2	2	1	1	368.3
2	2	2	1	1	483.7
2	2	2	1	1	443.7
2	2	2	1	1	457.4
2	2	2	1	1	472.9
2	2	2	1	1	NaN
2	2	2	1	1	536.9
2	2	2	1	2	375.8
2	2	2	1	2	418.1
2	2	2	1	2	381.8
2	2	2	1	2	415.6
2	2	2	1	2	459.1
2	2	2	1	2	512.8
2	2	2	1	2	492.6
2	2	2	1	2	443.6
2	2	2	1	3	349.1
2	2	2	1	3	484.1
2	2	2	1	3	389.7
2	2	2	1	3	577.2
2	2	2	1	3	566.4
2	2	2	1	3	371.5
2	2	2	1	3	377.1
2	2	2	1	3	462.9
2	2	2	1	4	384.8
2	2	2	1	4	353.5
2	2	2	1	4	551.8
2	2	2	1	4	353.7
2	2	2	1	4	484.7
2	2	2	1	4	420.1
2	2	2	1	4	484.3
2	2	2	1	4	317.2
2	2	2	1	5	426.4
2	2	2	1	5	453.9
2	2	2	1	5	423.3
2	2	2	1	5	378.9
2	2	2	1	5	425.7
2	2	2	1	5	506.7
2	2	2	1	5	338
2	2	2	1	5	353.2
2	2	2	1	6	337.1
2	2	2	1	6	459.5
2	2	2	1	6	376.3
2	2	2	1	6	441.2
2	2	2	1	6	476.8
2	2	2	1	6	411.6
2	2	2	1	6	398
2	2	2	1	6	413.1
2	2	2	2	1	390
2	2	2	2	1	477.3
2	2	2	2	1	530.6
2	2	2	2	1	619.4
2	2	2	2	1	470.5
2	2	2	2	1	447.9
2	2	2	2	1	443.9
2	2	2	2	1	507
2	2	2	2	2	NaN
2	2	2	2	2	496.9
2	2	2	2	2	425.3
2	2	2	2	2	582.4
2	2	2	2	2	442.2
2	2	2	2	2	622.7
2	2	2	2	2	508.3
2	2	2	2	2	547.7
2	2	2	2	3	379
2	2	2	2	3	578.2
2	2	2	2	3	439.3
2	2	2	2	3	508.8
2	2	2	2	3	579.9
2	2	2	2	3	457.7
2	2	2	2	3	562.8
2	2	2	2	3	505.7
2	2	2	2	4	574.4
2	2	2	2	4	587.4
2	2	2	2	4	480.6
2	2	2	2	4	511.4
2	2	2	2	4	433.1
2	2	2	2	4	404.8
2	2	2	2	4	441.9
2	2	2	2	4	612.5
2	2	2	2	5	655.2
2	2	2	2	5	495.9
2	2	2	2	5	427.1
2	2	2	2	5	636.7
2	2	2	2	5	675.7
2	2	2	2	5	447.5
2	2	2	2	5	429.6
2	2	2	2	5	482.1
2	2	2	2	6	629.6
2	2	2	2	6	494.4
2	2	2	2	6	397.5
2	2	2	2	6	684.9
2	2	2	2	6	428.3
2	2	2	2	6	444
2	2	2	2	6	504
2	2	2	2	6	662.2
4	1	1	1	1	578.1
4	1	1	1	1	NaN
4	1	1	1	1	NaN
4	1	1	1	1	528.8
4	1	1	1	1	435.8
4	1	1	1	1	464.6
4	1	1	1	1	428.3
4	1	1	1	1	505.2
4	1	1	1	2	376.3
4	1	1	1	2	401.6
4	1	1	1	2	433.4
4	1	1	1	2	382.8
4	1	1	1	2	371.3
4	1	1	1	2	421.2
4	1	1	1	2	431.4
4	1	1	1	2	542.5
4	1	1	1	3	363.9
4	1	1	1	3	373.4
4	1	1	1	3	400
4	1	1	1	3	465.1
4	1	1	1	3	348.6
4	1	1	1	3	357
4	1	1	1	3	453.8
4	1	1	1	3	476.2
4	1	1	1	4	516.6
4	1	1	1	4	438
4	1	1	1	4	491.6
4	1	1	1	4	486.8
4	1	1	1	4	494.3
4	1	1	1	4	505.5
4	1	1	1	4	485.1
4	1	1	1	4	512.5
4	1	1	1	5	439.4
4	1	1	1	5	438.7
4	1	1	1	5	532.3
4	1	1	1	5	513.6
4	1	1	1	5	513.2
4	1	1	1	5	451.2
4	1	1	1	5	420.7
4	1	1	1	5	410.3
4	1	1	1	6	NaN
4	1	1	1	6	468.9
4	1	1	1	6	410.3
4	1	1	1	6	376.8
4	1	1	1	6	502
4	1	1	1	6	457.5
4	1	1	1	6	417.6
4	1	1	1	6	384.8
4	1	1	2	1	528.6
4	1	1	2	1	671.1
4	1	1	2	1	NaN
4	1	1	2	1	484.3
4	1	1	2	1	601.2
4	1	1	2	1	542.9
4	1	1	2	1	511.5
4	1	1	2	1	561
4	1	1	2	2	532.2
4	1	1	2	2	511.4
4	1	1	2	2	517.4
4	1	1	2	2	593.6
4	1	1	2	2	480.1
4	1	1	2	2	485.4
4	1	1	2	2	486.1
4	1	1	2	2	582.1
4	1	1	2	3	502.4
4	1	1	2	3	497.2
4	1	1	2	3	519
4	1	1	2	3	487.4
4	1	1	2	3	477.7
4	1	1	2	3	503.1
4	1	1	2	3	518.8
4	1	1	2	3	543.2
4	1	1	2	4	569.6
4	1	1	2	4	643.2
4	1	1	2	4	642.4
4	1	1	2	4	561.7
4	1	1	2	4	565.2
4	1	1	2	4	600.2
4	1	1	2	4	630.2
4	1	1	2	4	585.6
4	1	1	2	5	574.9
4	1	1	2	5	567.3
4	1	1	2	5	NaN
4	1	1	2	5	682.1
4	1	1	2	5	628.4
4	1	1	2	5	526.1
4	1	1	2	5	565.4
4	1	1	2	5	661.2
4	1	1	2	6	572.8
4	1	1	2	6	598.8
4	1	1	2	6	NaN
4	1	1	2	6	645
4	1	1	2	6	NaN
4	1	1	2	6	567.6
4	1	1	2	6	516.5
4	1	1	2	6	NaN
4	1	2	1	1	387.9
4	1	2	1	1	368.2
4	1	2	1	1	411.9
4	1	2	1	1	390.9
4	1	2	1	1	422.3
4	1	2	1	1	404.8
4	1	2	1	1	369.7
4	1	2	1	1	304.6
4	1	2	1	2	362.3
4	1	2	1	2	454.3
4	1	2	1	2	466.7
4	1	2	1	2	427.5
4	1	2	1	2	425.2
4	1	2	1	2	423.4
4	1	2	1	2	413.3
4	1	2	1	2	416.7
4	1	2	1	3	449.4
4	1	2	1	3	428.7
4	1	2	1	3	378.7
4	1	2	1	3	358.7
4	1	2	1	3	NaN
4	1	2	1	3	425.4
4	1	2	1	3	437.7
4	1	2	1	3	498.9
4	1	2	1	4	575.6
4	1	2	1	4	477.7
4	1	2	1	4	467.4
4	1	2	1	4	462.6
4	1	2	1	4	460
4	1	2	1	4	427
4	1	2	1	4	666
4	1	2	1	4	464.7
4	1	2	1	5	454.3
4	1	2	1	5	614.7
4	1	2	1	5	436.7
4	1	2	1	5	438.5
4	1	2	1	5	NaN
4	1	2	1	5	454.8
4	1	2	1	5	515.6
4	1	2	1	5	476.6
4	1	2	1	6	668.8
4	1	2	1	6	416.9
4	1	2	1	6	435.9
4	1	2	1	6	482.2
4	1	2	1	6	641.1
4	1	2	1	6	521.9
4	1	2	1	6	510.6
4	1	2	1	6	475.8
4	1	2	2	1	550.7
4	1	2	2	1	662.3
4	1	2	2	1	524.1
4	1	2	2	1	510.4
4	1	2	2	1	479.4
4	1	2	2	1	803.1
4	1	2	2	1	547.7
4	1	2	2	1	562.5
4	1	2	2	2	518.6
4	1	2	2	2	615.4
4	1	2	2	2	492.8
4	1	2	2	2	574.9
4	1	2	2	2	531.1
4	1	2	2	2	541.8
4	1	2	2	2	525.4
4	1	2	2	2	476
4	1	2	2	3	532.6
4	1	2	2	3	556.4
4	1	2	2	3	565.1
4	1	2	2	3	483.3
4	1	2	2	3	516
4	1	2	2	3	450.5
4	1	2	2	3	581.4
4	1	2	2	3	477.9
4	1	2	2	4	809.9
4	1	2	2	4	629.4
4	1	2	2	4	NaN
4	1	2	2	4	686.6
4	1	2	2	4	762.9
4	1	2	2	4	667.1
4	1	2	2	4	558.4
4	1	2	2	4	604.3
4	1	2	2	5	590.6
4	1	2	2	5	576.6
4	1	2	2	5	564.5
4	1	2	2	5	582.2
4	1	2	2	5	584.2
4	1	2	2	5	643.9
4	1	2	2	5	677.2
4	1	2	2	5	NaN
4	1	2	2	6	589.3
4	1	2	2	6	557
4	1	2	2	6	787
4	1	2	2	6	520.8
4	1	2	2	6	571.2
4	1	2	2	6	621
4	1	2	2	6	602.4
4	1	2	2	6	NaN
5	1	1	1	1	406.9
5	1	1	1	1	562.1
5	1	1	1	1	NaN
5	1	1	1	1	489.6
5	1	1	1	1	476.3
5	1	1	1	1	NaN
5	1	1	1	1	412.9
5	1	1	1	1	473.7
5	1	1	1	2	442.6
5	1	1	1	2	477.2
5	1	1	1	2	409
5	1	1	1	2	459.2
5	1	1	1	2	469.5
5	1	1	1	2	489.8
5	1	1	1	2	402.9
5	1	1	1	2	467.7
5	1	1	1	3	429.2
5	1	1	1	3	438.3
5	1	1	1	3	443.7
5	1	1	1	3	458
5	1	1	1	3	523.5
5	1	1	1	3	434.4
5	1	1	1	3	440.1
5	1	1	1	3	450.9
5	1	1	1	4	524.9
5	1	1	1	4	402.2
5	1	1	1	4	372.1
5	1	1	1	4	459.1
5	1	1	1	4	468.2
5	1	1	1	4	479.3
5	1	1	1	4	449.6
5	1	1	1	4	421
5	1	1	1	5	419.5
5	1	1	1	5	509.7
5	1	1	1	5	465.9
5	1	1	1	5	401.9
5	1	1	1	5	376.1
5	1	1	1	5	485.5
5	1	1	1	5	396.3
5	1	1	1	5	366.5
5	1	1	1	6	498
5	1	1	1	6	429.6
5	1	1	1	6	401.3
5	1	1	1	6	529.9
5	1	1	1	6	434.7
5	1	1	1	6	459.4
5	1	1	1	6	542.9
5	1	1	1	6	492.3
5	1	1	2	1	452.5
5	1	1	2	1	465.5
5	1	1	2	1	432
5	1	1	2	1	502.3
5	1	1	2	1	649.1
5	1	1	2	1	427.9
5	1	1	2	1	488.9
5	1	1	2	1	468.4
5	1	1	2	2	616.8
5	1	1	2	2	510.8
5	1	1	2	2	467.3
5	1	1	2	2	NaN
5	1	1	2	2	415.2
5	1	1	2	2	527.7
5	1	1	2	2	454.8
5	1	1	2	2	432.2
5	1	1	2	3	397.5
5	1	1	2	3	455.4
5	1	1	2	3	668.9
5	1	1	2	3	476
5	1	1	2	3	489.8
5	1	1	2	3	476.4
5	1	1	2	3	568.1
5	1	1	2	3	483
5	1	1	2	4	389.5
5	1	1	2	4	394.8
5	1	1	2	4	466
5	1	1	2	4	NaN
5	1	1	2	4	427.8
5	1	1	2	4	397.7
5	1	1	2	4	654.5
5	1	1	2	4	446
5	1	1	2	5	437.8
5	1	1	2	5	438.5
5	1	1	2	5	391.2
5	1	1	2	5	334.3
5	1	1	2	5	462.5
5	1	1	2	5	498.6
5	1	1	2	5	377.2
5	1	1	2	5	406.8
5	1	1	2	6	624.7
5	1	1	2	6	550
5	1	1	2	6	547.6
5	1	1	2	6	378.6
5	1	1	2	6	434.1
5	1	1	2	6	547.9
5	1	1	2	6	639.5
5	1	1	2	6	496.6
5	1	2	1	1	461.8
5	1	2	1	1	505.1
5	1	2	1	1	425.7
5	1	2	1	1	438.3
5	1	2	1	1	470.6
5	1	2	1	1	645.9
5	1	2	1	1	591.5
5	1	2	1	1	418.8
5	1	2	1	2	434.5
5	1	2	1	2	525.3
5	1	2	1	2	456
5	1	2	1	2	473.4
5	1	2	1	2	396.3
5	1	2	1	2	398.3
5	1	2	1	2	428.2
5	1	2	1	2	451.9
5	1	2	1	3	470.9
5	1	2	1	3	404.9
5	1	2	1	3	494.2
5	1	2	1	3	483.9
5	1	2	1	3	673.6
5	1	2	1	3	438.8
5	1	2	1	3	481.7
5	1	2	1	3	379.2
5	1	2	1	4	501
5	1	2	1	4	487.9
5	1	2	1	4	473.4
5	1	2	1	4	380.4
5	1	2	1	4	453.2
5	1	2	1	4	458.3
5	1	2	1	4	411.1
5	1	2	1	4	522.5
5	1	2	1	5	408.5
5	1	2	1	5	571
5	1	2	1	5	399.9
5	1	2	1	5	536.2
5	1	2	1	5	346.5
5	1	2	1	5	494
5	1	2	1	5	612.2
5	1	2	1	5	460.9
5	1	2	1	6	505.3
5	1	2	1	6	440
5	1	2	1	6	399.4
5	1	2	1	6	504.1
5	1	2	1	6	421.3
5	1	2	1	6	451.8
5	1	2	1	6	481.3
5	1	2	1	6	NaN
5	1	2	2	1	NaN
5	1	2	2	1	564.2
5	1	2	2	1	506.5
5	1	2	2	1	748.9
5	1	2	2	1	402.7
5	1	2	2	1	456.1
5	1	2	2	1	511.4
5	1	2	2	1	406.8
5	1	2	2	2	468.6
5	1	2	2	2	396.7
5	1	2	2	2	533.8
5	1	2	2	2	523.6
5	1	2	2	2	574.9
5	1	2	2	2	505.6
5	1	2	2	2	505.5
5	1	2	2	2	481.7
5	1	2	2	3	468.7
5	1	2	2	3	516.7
5	1	2	2	3	1010.5
5	1	2	2	3	411
5	1	2	2	3	592.4
5	1	2	2	3	480.2
5	1	2	2	3	420.5
5	1	2	2	3	676.5
5	1	2	2	4	513.1
5	1	2	2	4	472.4
5	1	2	2	4	546
5	1	2	2	4	584.1
5	1	2	2	4	525.3
5	1	2	2	4	521.4
5	1	2	2	4	554.7
5	1	2	2	4	496.1
5	1	2	2	5	431.8
5	1	2	2	5	375.9
5	1	2	2	5	468.7
5	1	2	2	5	551.7
5	1	2	2	5	493
5	1	2	2	5	473
5	1	2	2	5	550.9
5	1	2	2	5	470.3
5	1	2	2	6	557.5
5	1	2	2	6	558.6
5	1	2	2	6	604.6
5	1	2	2	6	698.4
5	1	2	2	6	501.9
5	1	2	2	6	809.2
5	1	2	2	6	402.4
5	1	2	2	6	486.6
6	2	1	1	1	566.3
6	2	1	1	1	534.4
6	2	1	1	1	616.4
6	2	1	1	1	517.8
6	2	1	1	1	505.9
6	2	1	1	1	509.9
6	2	1	1	1	557.7
6	2	1	1	1	544.1
6	2	1	1	2	554.8
6	2	1	1	2	653.5
6	2	1	1	2	557.1
6	2	1	1	2	566.1
6	2	1	1	2	653.9
6	2	1	1	2	NaN
6	2	1	1	2	485.8
6	2	1	1	2	508
6	2	1	1	3	562.1
6	2	1	1	3	534.2
6	2	1	1	3	603.6
6	2	1	1	3	543.2
6	2	1	1	3	568.4
6	2	1	1	3	NaN
6	2	1	1	3	562.8
6	2	1	1	3	NaN
6	2	1	1	4	570.9
6	2	1	1	4	595.6
6	2	1	1	4	572.5
6	2	1	1	4	606.5
6	2	1	1	4	508.5
6	2	1	1	4	539.6
6	2	1	1	4	704
6	2	1	1	4	551.3
6	2	1	1	5	628.7
6	2	1	1	5	521.8
6	2	1	1	5	654.3
6	2	1	1	5	523.4
6	2	1	1	5	697.4
6	2	1	1	5	494.2
6	2	1	1	5	489.2
6	2	1	1	5	607.4
6	2	1	1	6	640
6	2	1	1	6	593.4
6	2	1	1	6	613.2
6	2	1	1	6	559.7
6	2	1	1	6	556.9
6	2	1	1	6	NaN
6	2	1	1	6	NaN
6	2	1	1	6	693.2
6	2	1	2	1	705.9
6	2	1	2	1	611.9
6	2	1	2	1	531.4
6	2	1	2	1	500.8
6	2	1	2	1	469.9
6	2	1	2	1	486.6
6	2	1	2	1	498.3
6	2	1	2	1	501.3
6	2	1	2	2	492
6	2	1	2	2	583
6	2	1	2	2	550.3
6	2	1	2	2	598.5
6	2	1	2	2	565.9
6	2	1	2	2	591.9
6	2	1	2	2	594.5
6	2	1	2	2	669.7
6	2	1	2	3	735.8
6	2	1	2	3	458.4
6	2	1	2	3	523.4
6	2	1	2	3	530.2
6	2	1	2	3	515.7
6	2	1	2	3	564
6	2	1	2	3	532.9
6	2	1	2	3	483.6
6	2	1	2	4	540.8
6	2	1	2	4	516.6
6	2	1	2	4	526.8
6	2	1	2	4	556.8
6	2	1	2	4	580.3
6	2	1	2	4	569.7
6	2	1	2	4	486.6
6	2	1	2	4	636.3
6	2	1	2	5	565.5
6	2	1	2	5	493.1
6	2	1	2	5	554.9
6	2	1	2	5	571.7
6	2	1	2	5	534.7
6	2	1	2	5	573.8
6	2	1	2	5	477
6	2	1	2	5	545.4
6	2	1	2	6	503.1
6	2	1	2	6	479.8
6	2	1	2	6	565.1
6	2	1	2	6	NaN
6	2	1	2	6	444.5
6	2	1	2	6	657.1
6	2	1	2	6	617.7
6	2	1	2	6	536.4
6	2	2	1	1	467.5
6	2	2	1	1	475.4
6	2	2	1	1	654.6
6	2	2	1	1	552
6	2	2	1	1	628.9
6	2	2	1	1	617
6	2	2	1	1	558.4
6	2	2	1	1	609.8
6	2	2	1	2	528.8
6	2	2	1	2	607.3
6	2	2	1	2	637
6	2	2	1	2	487.9
6	2	2	1	2	519.5
6	2	2	1	2	501.7
6	2	2	1	2	612.1
6	2	2	1	2	577.5
6	2	2	1	3	547.1
6	2	2	1	3	524
6	2	2	1	3	566.1
6	2	2	1	3	514.2
6	2	2	1	3	534.8
6	2	2	1	3	517.8
6	2	2	1	3	NaN
6	2	2	1	3	668.5
6	2	2	1	4	577.3
6	2	2	1	4	551.4
6	2	2	1	4	717.7
6	2	2	1	4	610.8
6	2	2	1	4	632.5
6	2	2	1	4	564.5
6	2	2	1	4	676.1
6	2	2	1	4	637.6
6	2	2	1	5	735.3
6	2	2	1	5	582.4
6	2	2	1	5	589.4
6	2	2	1	5	663.4
6	2	2	1	5	512.3
6	2	2	1	5	690.7
6	2	2	1	5	642
6	2	2	1	5	614.6
6	2	2	1	6	571.6
6	2	2	1	6	591.7
6	2	2	1	6	721.9
6	2	2	1	6	687.8
6	2	2	1	6	704.1
6	2	2	1	6	599.2
6	2	2	1	6	NaN
6	2	2	1	6	628.4
6	2	2	2	1	502.4
6	2	2	2	1	591.9
6	2	2	2	1	498.5
6	2	2	2	1	543.3
6	2	2	2	1	613.1
6	2	2	2	1	586.6
6	2	2	2	1	591.8
6	2	2	2	1	549.6
6	2	2	2	2	NaN
6	2	2	2	2	729.1
6	2	2	2	2	NaN
6	2	2	2	2	651.8
6	2	2	2	2	536.4
6	2	2	2	2	556.2
6	2	2	2	2	561.8
6	2	2	2	2	657
6	2	2	2	3	NaN
6	2	2	2	3	515.4
6	2	2	2	3	561.4
6	2	2	2	3	587.2
6	2	2	2	3	464.6
6	2	2	2	3	634.8
6	2	2	2	3	671.7
6	2	2	2	3	550.4
6	2	2	2	4	667.6
6	2	2	2	4	633.2
6	2	2	2	4	682.1
6	2	2	2	4	565.2
6	2	2	2	4	605.2
6	2	2	2	4	591.3
6	2	2	2	4	721.1
6	2	2	2	4	681.6
6	2	2	2	5	619.3
6	2	2	2	5	682.5
6	2	2	2	5	670.2
6	2	2	2	5	657.9
6	2	2	2	5	640.3
6	2	2	2	5	611.5
6	2	2	2	5	NaN
6	2	2	2	5	778.7
6	2	2	2	6	662.2
6	2	2	2	6	679.5
6	2	2	2	6	647.1
6	2	2	2	6	587.2
6	2	2	2	6	645.9
6	2	2	2	6	623.4
6	2	2	2	6	556.5
6	2	2	2	6	806.4
7	1	1	1	1	595.1
7	1	1	1	1	482.2
7	1	1	1	1	461.7
7	1	1	1	1	490.4
7	1	1	1	1	508.6
7	1	1	1	1	480.9
7	1	1	1	1	436.5
7	1	1	1	1	562.5
7	1	1	1	2	475.5
7	1	1	1	2	541.4
7	1	1	1	2	504.2
7	1	1	1	2	497.9
7	1	1	1	2	458.2
7	1	1	1	2	574.3
7	1	1	1	2	458.6
7	1	1	1	2	599.2
7	1	1	1	3	380.5
7	1	1	1	3	482.7
7	1	1	1	3	521.2
7	1	1	1	3	NaN
7	1	1	1	3	430.2
7	1	1	1	3	611.6
7	1	1	1	3	513.6
7	1	1	1	3	505.8
7	1	1	1	4	550.6
7	1	1	1	4	480.8
7	1	1	1	4	542.3
7	1	1	1	4	531.4
7	1	1	1	4	487.7
7	1	1	1	4	507.7
7	1	1	1	4	372.1
7	1	1	1	4	402.4
7	1	1	1	5	561.4
7	1	1	1	5	432.7
7	1	1	1	5	500.8
7	1	1	1	5	495.5
7	1	1	1	5	514.5
7	1	1	1	5	446.2
7	1	1	1	5	429.1
7	1	1	1	5	525.4
7	1	1	1	6	527.5
7	1	1	1	6	NaN
7	1	1	1	6	390
7	1	1	1	6	473.5
7	1	1	1	6	393
7	1	1	1	6	494.5
7	1	1	1	6	488.4
7	1	1	1	6	430.9
7	1	1	2	1	522.6
7	1	1	2	1	635.6
7	1	1	2	1	577.9
7	1	1	2	1	680.2
7	1	1	2	1	626.1
7	1	1	2	1	540.8
7	1	1	2	1	469.3
7	1	1	2	1	NaN
7	1	1	2	2	530
7	1	1	2	2	505
7	1	1	2	2	620.5
7	1	1	2	2	574.2
7	1	1	2	2	561
7	1	1	2	2	661.5
7	1	1	2	2	533.8
7	1	1	2	2	540
7	1	1	2	3	525.2
7	1	1	2	3	556
7	1	1	2	3	665.4
7	1	1	2	3	540.4
7	1	1	2	3	642.7
7	1	1	2	3	597.1
7	1	1	2	3	581.7
7	1	1	2	3	708.5
7	1	1	2	4	506.5
7	1	1	2	4	584.3
7	1	1	2	4	549.3
7	1	1	2	4	586.8
7	1	1	2	4	516.3
7	1	1	2	4	604.5
7	1	1	2	4	566.8
7	1	1	2	4	490.4
7	1	1	2	5	501
7	1	1	2	5	440.5
7	1	1	2	5	491.7
7	1	1	2	5	601.1
7	1	1	2	5	400.9
7	1	1	2	5	531.7
7	1	1	2	5	433.7
7	1	1	2	5	459.9
7	1	1	2	6	539.8
7	1	1	2	6	481.3
7	1	1	2	6	470.7
7	1	1	2	6	541.3
7	1	1	2	6	626.7
7	1	1	2	6	540.8
7	1	1	2	6	NaN
7	1	1	2	6	462.6
7	1	2	1	1	519.6
7	1	2	1	1	456.8
7	1	2	1	1	559
7	1	2	1	1	465.3
7	1	2	1	1	460
7	1	2	1	1	464
7	1	2	1	1	420.6
7	1	2	1	1	435.6
7	1	2	1	2	502
7	1	2	1	2	496.4
7	1	2	1	2	506.1
7	1	2	1	2	475.3
7	1	2	1	2	525.2
7	1	2	1	2	441
7	1	2	1	2	636
7	1	2	1	2	446.7
7	1	2	1	3	573.6
7	1	2	1	3	536.9
7	1	2	1	3	510.5
7	1	2	1	3	465.1
7	1	2	1	3	608.2
7	1	2	1	3	411.6
7	1	2	1	3	528.6
7	1	2	1	3	305.6
7	1	2	1	4	481.2
7	1	2	1	4	455.9
7	1	2	1	4	529.4
7	1	2	1	4	469.2
7	1	2	1	4	482.4
7	1	2	1	4	703.2
7	1	2	1	4	529.7
7	1	2	1	4	464.5
7	1	2	1	5	417.6
7	1	2	1	5	468.9
7	1	2	1	5	417.2
7	1	2	1	5	516
7	1	2	1	5	389.7
7	1	2	1	5	374.3
7	1	2	1	5	524.7
7	1	2	1	5	495.8
7	1	2	1	6	437.2
7	1	2	1	6	542.4
7	1	2	1	6	506
7	1	2	1	6	600.1
7	1	2	1	6	420.1
7	1	2	1	6	396.3
7	1	2	1	6	NaN
7	1	2	1	6	423.9
7	1	2	2	1	644.6
7	1	2	2	1	534.1
7	1	2	2	1	NaN
7	1	2	2	1	591.8
7	1	2	2	1	454
7	1	2	2	1	537.6
7	1	2	2	1	486.7
7	1	2	2	1	NaN
7	1	2	2	2	545.9
7	1	2	2	2	523.7
7	1	2	2	2	674
7	1	2	2	2	703.7
7	1	2	2	2	486.6
7	1	2	2	2	612.2
7	1	2	2	2	548.7
7	1	2	2	2	703.9
7	1	2	2	3	483.7
7	1	2	2	3	503
7	1	2	2	3	578.6
7	1	2	2	3	508.5
7	1	2	2	3	518.2
7	1	2	2	3	546.6
7	1	2	2	3	530.9
7	1	2	2	3	593.5
7	1	2	2	4	442
7	1	2	2	4	510.9
7	1	2	2	4	477.5
7	1	2	2	4	394.3
7	1	2	2	4	495.3
7	1	2	2	4	474.8
7	1	2	2	4	505.4
7	1	2	2	4	439.3
7	1	2	2	5	396.8
7	1	2	2	5	600.9
7	1	2	2	5	513
7	1	2	2	5	659
7	1	2	2	5	488.7
7	1	2	2	5	577.4
7	1	2	2	5	427.7
7	1	2	2	5	485.7
7	1	2	2	6	489.6
7	1	2	2	6	500.6
7	1	2	2	6	511.8
7	1	2	2	6	595
7	1	2	2	6	491.9
7	1	2	2	6	579.6
7	1	2	2	6	581
7	1	2	2	6	519.4
8	2	1	1	1	607.8
8	2	1	1	1	547.5
8	2	1	1	1	554.2
8	2	1	1	1	511.1
8	2	1	1	1	NaN
8	2	1	1	1	489.4
8	2	1	1	1	511.8
8	2	1	1	1	467.9
8	2	1	1	2	497.7
8	2	1	1	2	444
8	2	1	1	2	456.2
8	2	1	1	2	545.5
8	2	1	1	2	474.7
8	2	1	1	2	369.9
8	2	1	1	2	435.3
8	2	1	1	2	549.3
8	2	1	1	3	524.2
8	2	1	1	3	604.6
8	2	1	1	3	574
8	2	1	1	3	459.1
8	2	1	1	3	517.3
8	2	1	1	3	515.9
8	2	1	1	3	502.5
8	2	1	1	3	437.3
8	2	1	1	4	436.8
8	2	1	1	4	396.3
8	2	1	1	4	309.2
8	2	1	1	4	385.3
8	2	1	1	4	411.2
8	2	1	1	4	310.8
8	2	1	1	4	514
8	2	1	1	4	456.9
8	2	1	1	5	318.5
8	2	1	1	5	321.3
8	2	1	1	5	436.8
8	2	1	1	5	398.4
8	2	1	1	5	379.5
8	2	1	1	5	512
8	2	1	1	5	332.3
8	2	1	1	5	389.4
8	2	1	1	6	414.7
8	2	1	1	6	NaN
8	2	1	1	6	459.8
8	2	1	1	6	296.2
8	2	1	1	6	333.2
8	2	1	1	6	360.1
8	2	1	1	6	394.8
8	2	1	1	6	390.7
8	2	1	2	1	NaN
8	2	1	2	1	860.8
8	2	1	2	1	597.8
