subject	order	NR_R	TNT	trial	rt
23	1	1	2	6	661.8
23	1	2	1	1	718.6
23	1	2	1	1	431
23	1	2	1	1	476.9
23	1	2	1	1	450.1
23	1	2	1	1	513.7
23	1	2	1	1	369.3
23	1	2	1	1	406.4
23	1	2	1	1	438.8
23	1	2	1	2	562.6
23	1	2	1	2	NaN
23	1	2	1	2	455.2
23	1	2	1	2	682.8
23	1	2	1	2	469.8
23	1	2	1	2	345.4
23	1	2	1	2	545.5
23	1	2	1	2	363.3
23	1	2	1	3	512.7
23	1	2	1	3	674.5
23	1	2	1	3	497.2
23	1	2	1	3	409.4
23	1	2	1	3	621.5
23	1	2	1	3	531
23	1	2	1	3	437.5
23	1	2	1	3	NaN
23	1	2	1	4	463.3
23	1	2	1	4	NaN
23	1	2	1	4	571.9
23	1	2	1	4	523.4
23	1	2	1	4	469.5
23	1	2	1	4	NaN
23	1	2	1	4	401.8
23	1	2	1	4	363.3
23	1	2	1	5	458.1
23	1	2	1	5	516.5
23	1	2	1	5	367.6
23	1	2	1	5	357.3
23	1	2	1	5	NaN
23	1	2	1	5	440
23	1	2	1	5	361
23	1	2	1	5	427.9
23	1	2	1	6	419.5
23	1	2	1	6	376.7
23	1	2	1	6	419.7
23	1	2	1	6	366.3
23	1	2	1	6	425
23	1	2	1	6	475.7
23	1	2	1	6	521.7
23	1	2	1	6	617.4
23	1	2	2	1	569.6
23	1	2	2	1	579.3
23	1	2	2	1	475.7
23	1	2	2	1	522.4
23	1	2	2	1	500
23	1	2	2	1	511.3
23	1	2	2	1	439.2
23	1	2	2	1	484.7
23	1	2	2	2	481.9
23	1	2	2	2	500.4
23	1	2	2	2	473.9
23	1	2	2	2	491.1
23	1	2	2	2	NaN
23	1	2	2	2	485.3
23	1	2	2	2	506.1
23	1	2	2	2	443.1
23	1	2	2	3	NaN
23	1	2	2	3	596.9
23	1	2	2	3	587.7
23	1	2	2	3	683.1
23	1	2	2	3	499.1
23	1	2	2	3	601.7
23	1	2	2	3	716.1
23	1	2	2	3	547.3
23	1	2	2	4	543.7
23	1	2	2	4	739.3
23	1	2	2	4	699.2
23	1	2	2	4	594.2
23	1	2	2	4	552.8
23	1	2	2	4	681.9
23	1	2	2	4	568.5
23	1	2	2	4	585.5
23	1	2	2	5	577.1
23	1	2	2	5	528.3
23	1	2	2	5	527.1
23	1	2	2	5	625.7
23	1	2	2	5	509.8
23	1	2	2	5	NaN
23	1	2	2	5	NaN
23	1	2	2	5	591.6
23	1	2	2	6	NaN
23	1	2	2	6	601.8
23	1	2	2	6	599.1
23	1	2	2	6	485.7
23	1	2	2	6	573.5
23	1	2	2	6	503.6
23	1	2	2	6	701.9
23	1	2	2	6	591.6
24	1	1	1	1	NaN
24	1	1	1	1	625.6
24	1	1	1	1	533.1
24	1	1	1	1	531.1
24	1	1	1	1	617.6
24	1	1	1	1	589.7
24	1	1	1	1	412.8
24	1	1	1	1	469.9
24	1	1	1	2	354.5
24	1	1	1	2	568.2
24	1	1	1	2	501.7
24	1	1	1	2	474.1
24	1	1	1	2	591.6
24	1	1	1	2	517.8
24	1	1	1	2	553.3
24	1	1	1	2	525
24	1	1	1	3	516.7
24	1	1	1	3	560.9
24	1	1	1	3	NaN
24	1	1	1	3	453.6
24	1	1	1	3	401.3
24	1	1	1	3	432.2
24	1	1	1	3	499.7
24	1	1	1	3	650.2
24	1	1	1	4	678.8
24	1	1	1	4	427.5
24	1	1	1	4	553.4
24	1	1	1	4	472.5
24	1	1	1	4	439.9
24	1	1	1	4	482.2
24	1	1	1	4	435.6
24	1	1	1	4	542.7
24	1	1	1	5	500.1
24	1	1	1	5	329.9
24	1	1	1	5	444.4
24	1	1	1	5	546.5
24	1	1	1	5	542.6
24	1	1	1	5	521.5
24	1	1	1	5	386.2
24	1	1	1	5	438.7
24	1	1	1	6	542
24	1	1	1	6	435.4
24	1	1	1	6	408.7
24	1	1	1	6	418.8
24	1	1	1	6	409
24	1	1	1	6	NaN
24	1	1	1	6	673.4
24	1	1	1	6	474.9
24	1	1	2	1	NaN
24	1	1	2	1	827.6
24	1	1	2	1	502.9
24	1	1	2	1	531.6
24	1	1	2	1	549.2
24	1	1	2	1	724.6
24	1	1	2	1	495.3
24	1	1	2	1	519.6
24	1	1	2	2	660.1
24	1	1	2	2	757.6
24	1	1	2	2	625.4
24	1	1	2	2	726.5
24	1	1	2	2	649.1
24	1	1	2	2	509.2
24	1	1	2	2	873.8
24	1	1	2	2	825.7
24	1	1	2	3	575.1
24	1	1	2	3	750.2
24	1	1	2	3	567.8
24	1	1	2	3	523.2
24	1	1	2	3	595.6
24	1	1	2	3	784.9
24	1	1	2	3	542.9
24	1	1	2	3	591
24	1	1	2	4	457.1
24	1	1	2	4	468.9
24	1	1	2	4	523.6
24	1	1	2	4	561.4
24	1	1	2	4	543
24	1	1	2	4	469
24	1	1	2	4	698
24	1	1	2	4	426.3
24	1	1	2	5	467.7
24	1	1	2	5	751.8
24	1	1	2	5	576.1
24	1	1	2	5	486.1
24	1	1	2	5	450.9
24	1	1	2	5	535.5
24	1	1	2	5	612.6
24	1	1	2	5	506
24	1	1	2	6	678.9
24	1	1	2	6	472.2
24	1	1	2	6	455.2
24	1	1	2	6	474.1
24	1	1	2	6	541.1
24	1	1	2	6	428
24	1	1	2	6	462.5
24	1	1	2	6	559
24	1	2	1	1	551.3
24	1	2	1	1	407.1
24	1	2	1	1	467.6
24	1	2	1	1	NaN
24	1	2	1	1	616.5
24	1	2	1	1	730.2
24	1	2	1	1	NaN
24	1	2	1	1	524.7
24	1	2	1	2	662.3
24	1	2	1	2	650.8
24	1	2	1	2	489.6
24	1	2	1	2	725.2
24	1	2	1	2	458.8
24	1	2	1	2	416.8
24	1	2	1	2	477.5
24	1	2	1	2	573.6
24	1	2	1	3	446
24	1	2	1	3	709.4
24	1	2	1	3	484.9
24	1	2	1	3	648.3
24	1	2	1	3	656
24	1	2	1	3	542.4
24	1	2	1	3	835.2
24	1	2	1	3	447.2
24	1	2	1	4	613.8
24	1	2	1	4	448
24	1	2	1	4	574.2
24	1	2	1	4	457.6
24	1	2	1	4	NaN
24	1	2	1	4	753.1
24	1	2	1	4	477.7
24	1	2	1	4	636.1
24	1	2	1	5	443.7
24	1	2	1	5	472.2
24	1	2	1	5	613.9
24	1	2	1	5	352.6
24	1	2	1	5	392.4
24	1	2	1	5	406.4
24	1	2	1	5	528.9
24	1	2	1	5	390.1
24	1	2	1	6	725.8
24	1	2	1	6	458
24	1	2	1	6	539.7
24	1	2	1	6	NaN
24	1	2	1	6	414.9
24	1	2	1	6	284.3
24	1	2	1	6	369.8
24	1	2	1	6	524
24	1	2	2	1	NaN
24	1	2	2	1	657.6
24	1	2	2	1	801.6
24	1	2	2	1	554.6
24	1	2	2	1	662.8
24	1	2	2	1	943.4
24	1	2	2	1	955.1
24	1	2	2	1	608.2
24	1	2	2	2	607.7
24	1	2	2	2	786.5
24	1	2	2	2	822.4
24	1	2	2	2	805.9
24	1	2	2	2	580.3
24	1	2	2	2	856.7
24	1	2	2	2	890.2
24	1	2	2	2	674
24	1	2	2	3	643.4
24	1	2	2	3	635.7
24	1	2	2	3	NaN
24	1	2	2	3	796.3
24	1	2	2	3	590.9
24	1	2	2	3	655
24	1	2	2	3	651.4
24	1	2	2	3	513.8
24	1	2	2	4	664.7
24	1	2	2	4	569.2
24	1	2	2	4	828.1
24	1	2	2	4	966
24	1	2	2	4	610
24	1	2	2	4	543.6
24	1	2	2	4	547.1
24	1	2	2	4	754.2
24	1	2	2	5	711.9
24	1	2	2	5	542.5
24	1	2	2	5	497.8
24	1	2	2	5	498.3
24	1	2	2	5	620.2
24	1	2	2	5	528.1
24	1	2	2	5	617.7
24	1	2	2	5	486.3
24	1	2	2	6	494
24	1	2	2	6	628.3
24	1	2	2	6	586.4
24	1	2	2	6	478.8
24	1	2	2	6	729
24	1	2	2	6	479.9
24	1	2	2	6	608.4
24	1	2	2	6	479.3
25	2	1	1	1	710.7
25	2	1	1	1	795.7
25	2	1	1	1	782.4
25	2	1	1	1	NaN
25	2	1	1	1	706.8
25	2	1	1	1	631.4
25	2	1	1	1	726.7
25	2	1	1	1	564.7
25	2	1	1	2	637.1
25	2	1	1	2	658.3
25	2	1	1	2	670.7
25	2	1	1	2	515.6
25	2	1	1	2	700.2
25	2	1	1	2	532.1
25	2	1	1	2	532.1
25	2	1	1	2	635.3
25	2	1	1	3	552.7
25	2	1	1	3	582.2
25	2	1	1	3	504.2
25	2	1	1	3	452.4
25	2	1	1	3	500.7
25	2	1	1	3	512.1
25	2	1	1	3	502.6
25	2	1	1	3	534
25	2	1	1	4	569.6
25	2	1	1	4	626.7
25	2	1	1	4	509.2
25	2	1	1	4	622.7
25	2	1	1	4	481.6
25	2	1	1	4	539.9
25	2	1	1	4	421.1
25	2	1	1	4	481.1
25	2	1	1	5	564.6
25	2	1	1	5	533.5
25	2	1	1	5	573.7
25	2	1	1	5	541.1
25	2	1	1	5	678.9
25	2	1	1	5	713.6
25	2	1	1	5	687.3
25	2	1	1	5	NaN
25	2	1	1	6	533.8
25	2	1	1	6	660.2
25	2	1	1	6	463.9
25	2	1	1	6	446.1
25	2	1	1	6	582.9
25	2	1	1	6	598.4
25	2	1	1	6	515
25	2	1	1	6	590.2
25	2	1	2	1	NaN
25	2	1	2	1	NaN
25	2	1	2	1	759
25	2	1	2	1	657.5
25	2	1	2	1	807
25	2	1	2	1	639.9
25	2	1	2	1	711.6
25	2	1	2	1	753.1
25	2	1	2	2	648.4
25	2	1	2	2	815.1
25	2	1	2	2	675.1
25	2	1	2	2	926.1
25	2	1	2	2	580.1
25	2	1	2	2	599.2
25	2	1	2	2	567.7
25	2	1	2	2	478.8
25	2	1	2	3	772.5
25	2	1	2	3	531.8
25	2	1	2	3	541.3
25	2	1	2	3	629.8
25	2	1	2	3	630.2
25	2	1	2	3	505.3
25	2	1	2	3	600.7
25	2	1	2	3	610.4
25	2	1	2	4	NaN
25	2	1	2	4	538.2
25	2	1	2	4	669.8
25	2	1	2	4	656.2
25	2	1	2	4	600.9
25	2	1	2	4	579.5
25	2	1	2	4	587
25	2	1	2	4	602.4
25	2	1	2	5	634.7
25	2	1	2	5	596.1
25	2	1	2	5	561.9
25	2	1	2	5	579.1
25	2	1	2	5	598.1
25	2	1	2	5	NaN
25	2	1	2	5	575.7
25	2	1	2	5	591.8
25	2	1	2	6	704.3
25	2	1	2	6	661.3
25	2	1	2	6	861
25	2	1	2	6	673.6
25	2	1	2	6	541.4
25	2	1	2	6	519.6
25	2	1	2	6	638.1
25	2	1	2	6	570.7
25	2	2	1	1	579.6
25	2	2	1	1	531.3
25	2	2	1	1	586.8
25	2	2	1	1	679.4
25	2	2	1	1	NaN
25	2	2	1	1	730.4
25	2	2	1	1	557.9
25	2	2	1	1	631.6
25	2	2	1	2	583.1
25	2	2	1	2	687
25	2	2	1	2	703.5
25	2	2	1	2	497.9
25	2	2	1	2	486.9
25	2	2	1	2	595.9
25	2	2	1	2	558.3
25	2	2	1	2	593.5
25	2	2	1	3	541
25	2	2	1	3	535.5
25	2	2	1	3	616.7
25	2	2	1	3	470.9
25	2	2	1	3	NaN
25	2	2	1	3	591.1
25	2	2	1	3	520.8
25	2	2	1	3	482.4
25	2	2	1	4	499.8
25	2	2	1	4	566.3
25	2	2	1	4	576
25	2	2	1	4	569.4
25	2	2	1	4	528
25	2	2	1	4	626.8
25	2	2	1	4	731.9
25	2	2	1	4	552.2
25	2	2	1	5	NaN
25	2	2	1	5	474.1
25	2	2	1	5	509.1
25	2	2	1	5	569.6
25	2	2	1	5	555.4
25	2	2	1	5	556.6
25	2	2	1	5	645
25	2	2	1	5	449.3
25	2	2	1	6	558.8
25	2	2	1	6	441.4
25	2	2	1	6	498.4
25	2	2	1	6	517.5
25	2	2	1	6	707
25	2	2	1	6	685.5
25	2	2	1	6	520.1
25	2	2	1	6	545.8
25	2	2	2	1	531
25	2	2	2	1	659.7
25	2	2	2	1	657.7
25	2	2	2	1	537.5
25	2	2	2	1	678.8
25	2	2	2	1	773.8
25	2	2	2	1	658.9
25	2	2	2	1	656.2
25	2	2	2	2	596.6
25	2	2	2	2	565.1
25	2	2	2	2	719.2
25	2	2	2	2	651.4
25	2	2	2	2	538
25	2	2	2	2	598
25	2	2	2	2	651.2
25	2	2	2	2	640.4
25	2	2	2	3	573.4
25	2	2	2	3	722.4
25	2	2	2	3	704
25	2	2	2	3	695
25	2	2	2	3	NaN
25	2	2	2	3	580.4
25	2	2	2	3	655.8
25	2	2	2	3	622.1
25	2	2	2	4	NaN
25	2	2	2	4	517.2
25	2	2	2	4	683
25	2	2	2	4	639.5
25	2	2	2	4	622.3
25	2	2	2	4	775.4
25	2	2	2	4	754.6
25	2	2	2	4	724.2
25	2	2	2	5	831.9
25	2	2	2	5	826.6
25	2	2	2	5	817.5
25	2	2	2	5	685.9
25	2	2	2	5	666.7
25	2	2	2	5	576.9
25	2	2	2	5	727.3
25	2	2	2	5	638.5
25	2	2	2	6	632
25	2	2	2	6	710
25	2	2	2	6	711.4
25	2	2	2	6	659.6
25	2	2	2	6	762.8
25	2	2	2	6	593.8
25	2	2	2	6	826.3
25	2	2	2	6	643.4
26	2	1	1	1	743.8
26	2	1	1	1	405.5
26	2	1	1	1	439.5
26	2	1	1	1	456.4
26	2	1	1	1	538.3
26	2	1	1	1	519.4
26	2	1	1	1	502.4
26	2	1	1	1	486.2
26	2	1	1	2	439.4
26	2	1	1	2	457.4
26	2	1	1	2	487.7
26	2	1	1	2	593.5
26	2	1	1	2	355.7
26	2	1	1	2	329.3
26	2	1	1	2	420.3
26	2	1	1	2	NaN
26	2	1	1	3	453.9
26	2	1	1	3	427.1
26	2	1	1	3	508.2
26	2	1	1	3	580.1
26	2	1	1	3	518
26	2	1	1	3	330.8
26	2	1	1	3	480.8
26	2	1	1	3	500.8
26	2	1	1	4	393.4
26	2	1	1	4	397.1
26	2	1	1	4	482.2
26	2	1	1	4	349.1
26	2	1	1	4	656
26	2	1	1	4	456.1
26	2	1	1	4	534.2
26	2	1	1	4	536.1
26	2	1	1	5	366.3
26	2	1	1	5	469.4
26	2	1	1	5	377.2
26	2	1	1	5	NaN
26	2	1	1	5	479.3
26	2	1	1	5	454.2
26	2	1	1	5	508.2
26	2	1	1	5	495.4
26	2	1	1	6	726.4
26	2	1	1	6	702.8
26	2	1	1	6	464.6
26	2	1	1	6	615.7
26	2	1	1	6	NaN
26	2	1	1	6	398.7
26	2	1	1	6	490.8
26	2	1	1	6	362.5
26	2	1	2	1	NaN
26	2	1	2	1	752.4
26	2	1	2	1	661.4
26	2	1	2	1	602.5
26	2	1	2	1	581.7
26	2	1	2	1	556.4
26	2	1	2	1	585.4
26	2	1	2	1	510.3
26	2	1	2	2	582.6
26	2	1	2	2	640.7
26	2	1	2	2	621.4
26	2	1	2	2	584.5
26	2	1	2	2	620.4
26	2	1	2	2	511.3
26	2	1	2	2	441.3
26	2	1	2	2	546.7
26	2	1	2	3	641.3
26	2	1	2	3	715
26	2	1	2	3	578
26	2	1	2	3	650
26	2	1	2	3	540
26	2	1	2	3	591
26	2	1	2	3	758
26	2	1	2	3	466.9
26	2	1	2	4	484.4
26	2	1	2	4	570.2
26	2	1	2	4	506.3
26	2	1	2	4	524.4
26	2	1	2	4	666.1
26	2	1	2	4	846.1
26	2	1	2	4	389.5
26	2	1	2	4	497.2
26	2	1	2	5	423.8
26	2	1	2	5	642.2
26	2	1	2	5	441.3
26	2	1	2	5	474.5
26	2	1	2	5	688.4
26	2	1	2	5	582.3
26	2	1	2	5	568.3
26	2	1	2	5	523.3
26	2	1	2	6	NaN
26	2	1	2	6	718.4
26	2	1	2	6	563.1
26	2	1	2	6	422.7
26	2	1	2	6	NaN
26	2	1	2	6	379.3
26	2	1	2	6	525.6
26	2	1	2	6	532
26	2	2	1	1	263.9
26	2	2	1	1	NaN
26	2	2	1	1	506.6
26	2	2	1	1	453.8
26	2	2	1	1	470
26	2	2	1	1	650.2
26	2	2	1	1	505.3
26	2	2	1	1	443.3
26	2	2	1	2	391.4
26	2	2	1	2	518.1
26	2	2	1	2	449.1
26	2	2	1	2	466
26	2	2	1	2	393.9
26	2	2	1	2	264.7
26	2	2	1	2	468.1
26	2	2	1	2	640.1
26	2	2	1	3	510.2
26	2	2	1	3	457.1
26	2	2	1	3	411.7
26	2	2	1	3	413.6
26	2	2	1	3	NaN
26	2	2	1	3	585.4
26	2	2	1	3	485.4
26	2	2	1	3	411.2
26	2	2	1	4	621.9
26	2	2	1	4	425.8
26	2	2	1	4	314.8
26	2	2	1	4	363.9
26	2	2	1	4	647
26	2	2	1	4	321.1
26	2	2	1	4	311.5
26	2	2	1	4	NaN
26	2	2	1	5	617.5
26	2	2	1	5	601.7
26	2	2	1	5	NaN
26	2	2	1	5	477.5
26	2	2	1	5	361.4
26	2	2	1	5	NaN
26	2	2	1	5	611.3
26	2	2	1	5	658.3
26	2	2	1	6	538.1
26	2	2	1	6	572.2
26	2	2	1	6	521.3
26	2	2	1	6	NaN
26	2	2	1	6	510.1
26	2	2	1	6	686.2
26	2	2	1	6	622.1
26	2	2	1	6	475.2
26	2	2	2	1	551
26	2	2	2	1	525
26	2	2	2	1	574.1
26	2	2	2	1	460.9
26	2	2	2	1	NaN
26	2	2	2	1	516.1
26	2	2	2	1	561.1
26	2	2	2	1	632.2
26	2	2	2	2	NaN
26	2	2	2	2	574.3
26	2	2	2	2	585.9
26	2	2	2	2	464.2
26	2	2	2	2	479
26	2	2	2	2	451.9
26	2	2	2	2	541
26	2	2	2	2	557
26	2	2	2	3	531
26	2	2	2	3	537.1
26	2	2	2	3	484.3
26	2	2	2	3	507.9
26	2	2	2	3	425.4
26	2	2	2	3	528.5
26	2	2	2	3	516.2
26	2	2	2	3	455.4
26	2	2	2	4	409.8
26	2	2	2	4	556.9
26	2	2	2	4	489.9
26	2	2	2	4	568.9
26	2	2	2	4	473.9
26	2	2	2	4	413.9
26	2	2	2	4	533
26	2	2	2	4	626
26	2	2	2	5	443.9
26	2	2	2	5	505
26	2	2	2	5	468.6
26	2	2	2	5	774.7
26	2	2	2	5	731.5
26	2	2	2	5	559.4
26	2	2	2	5	729.3
26	2	2	2	5	NaN
26	2	2	2	6	830.4
26	2	2	2	6	622.3
26	2	2	2	6	432.3
26	2	2	2	6	615.2
26	2	2	2	6	657.5
26	2	2	2	6	483.1
26	2	2	2	6	NaN
26	2	2	2	6	652.1
27	1	1	1	1	NaN
27	1	1	1	1	609
27	1	1	1	1	499.3
27	1	1	1	1	530.7
27	1	1	1	1	306.6
27	1	1	1	1	411.3
27	1	1	1	1	538.9
27	1	1	1	1	420.2
27	1	1	1	2	505.3
27	1	1	1	2	423.6
27	1	1	1	2	548.2
27	1	1	1	2	516.8
27	1	1	1	2	436.9
27	1	1	1	2	437.2
27	1	1	1	2	479.7
27	1	1	1	2	624.3
27	1	1	1	3	454.2
27	1	1	1	3	554.6
27	1	1	1	3	589.6
27	1	1	1	3	453.6
27	1	1	1	3	513.1
27	1	1	1	3	350.5
27	1	1	1	3	406
27	1	1	1	3	NaN
27	1	1	1	4	664.6
27	1	1	1	4	467.1
27	1	1	1	4	589.8
27	1	1	1	4	458.2
27	1	1	1	4	362.6
27	1	1	1	4	677.7
27	1	1	1	4	NaN
27	1	1	1	4	358.1
27	1	1	1	5	467.1
27	1	1	1	5	379.9
27	1	1	1	5	432.5
27	1	1	1	5	556
27	1	1	1	5	409.1
27	1	1	1	5	367.8
27	1	1	1	5	355.5
27	1	1	1	5	767
27	1	1	1	6	475.2
27	1	1	1	6	594.9
27	1	1	1	6	763.2
27	1	1	1	6	353.2
27	1	1	1	6	635.9
27	1	1	1	6	NaN
27	1	1	1	6	501.9
27	1	1	1	6	NaN
27	1	1	2	1	534.6
27	1	1	2	1	680.8
27	1	1	2	1	618.9
27	1	1	2	1	641.2
27	1	1	2	1	518.5
27	1	1	2	1	498.6
27	1	1	2	1	NaN
27	1	1	2	1	536.8
27	1	1	2	2	704.1
27	1	1	2	2	721.4
27	1	1	2	2	646.8
27	1	1	2	2	544.2
27	1	1	2	2	601.9
27	1	1	2	2	616.1
27	1	1	2	2	512.6
27	1	1	2	2	543.7
27	1	1	2	3	712.3
27	1	1	2	3	NaN
27	1	1	2	3	580.1
27	1	1	2	3	530.5
27	1	1	2	3	554.9
27	1	1	2	3	570
27	1	1	2	3	695.1
27	1	1	2	3	680.4
27	1	1	2	4	477.7
27	1	1	2	4	694.7
27	1	1	2	4	891.7
27	1	1	2	4	547.8
27	1	1	2	4	583.8
27	1	1	2	4	589.7
27	1	1	2	4	NaN
27	1	1	2	4	582.7
27	1	1	2	5	513.1
27	1	1	2	5	507.4
27	1	1	2	5	596.9
27	1	1	2	5	461.4
27	1	1	2	5	814.5
27	1	1	2	5	548.9
27	1	1	2	5	444.4
27	1	1	2	5	613.7
27	1	1	2	6	853.2
27	1	1	2	6	639.6
27	1	1	2	6	565.8
27	1	1	2	6	658.4
27	1	1	2	6	594
27	1	1	2	6	NaN
27	1	1	2	6	644.5
27	1	1	2	6	834.2
27	1	2	1	1	499.3
27	1	2	1	1	NaN
27	1	2	1	1	342.4
27	1	2	1	1	NaN
27	1	2	1	1	574.1
27	1	2	1	1	479.2
27	1	2	1	1	404
27	1	2	1	1	611.4
27	1	2	1	2	455.4
27	1	2	1	2	466.1
27	1	2	1	2	411.1
27	1	2	1	2	372.2
27	1	2	1	2	482.6
27	1	2	1	2	608.5
27	1	2	1	2	460.6
27	1	2	1	2	301.7
27	1	2	1	3	NaN
27	1	2	1	3	561.9
27	1	2	1	3	398.9
27	1	2	1	3	NaN
27	1	2	1	3	442.6
27	1	2	1	3	384.2
27	1	2	1	3	481.3
27	1	2	1	3	481.7
27	1	2	1	4	604.1
27	1	2	1	4	481
27	1	2	1	4	331.6
27	1	2	1	4	355.4
27	1	2	1	4	648.2
27	1	2	1	4	523.2
27	1	2	1	4	506.6
27	1	2	1	4	534.8
27	1	2	1	5	511.6
27	1	2	1	5	576.9
27	1	2	1	5	731.3
27	1	2	1	5	398.2
27	1	2	1	5	652.4
27	1	2	1	5	718.2
27	1	2	1	5	657.9
27	1	2	1	5	431.8
27	1	2	1	6	536.8
27	1	2	1	6	395.1
27	1	2	1	6	333.3
27	1	2	1	6	470.8
27	1	2	1	6	503.3
27	1	2	1	6	384.2
27	1	2	1	6	563.1
27	1	2	1	6	637.3
27	1	2	2	1	592.1
27	1	2	2	1	407.2
27	1	2	2	1	527.4
27	1	2	2	1	507.9
27	1	2	2	1	795.2
27	1	2	2	1	536.4
27	1	2	2	1	810.2
27	1	2	2	1	686.1
27	1	2	2	2	511.4
27	1	2	2	2	565.3
27	1	2	2	2	654.8
27	1	2	2	2	546
27	1	2	2	2	446.5
27	1	2	2	2	437.9
27	1	2	2	2	392.9
27	1	2	2	2	463.2
27	1	2	2	3	585.5
27	1	2	2	3	785.6
27	1	2	2	3	410.1
27	1	2	2	3	616.9
27	1	2	2	3	557.3
27	1	2	2	3	NaN
27	1	2	2	3	498.6
27	1	2	2	3	461.7
27	1	2	2	4	570.7
27	1	2	2	4	723.3
27	1	2	2	4	778.2
27	1	2	2	4	513.1
27	1	2	2	4	507.3
27	1	2	2	4	763.8
27	1	2	2	4	714.5
27	1	2	2	4	857.4
27	1	2	2	5	486.7
27	1	2	2	5	649.9
27	1	2	2	5	514.3
27	1	2	2	5	610.9
27	1	2	2	5	528.7
27	1	2	2	5	652.1
27	1	2	2	5	NaN
27	1	2	2	5	723.3
27	1	2	2	6	NaN
27	1	2	2	6	806.6
27	1	2	2	6	654.1
27	1	2	2	6	546
27	1	2	2	6	611.5
27	1	2	2	6	718.1
27	1	2	2	6	578
27	1	2	2	6	625.6
1004	1	1	1	1	NaN
1004	1	1	1	1	572.7
1004	1	1	1	1	755
1004	1	1	1	1	816.5
1004	1	1	1	1	742.5
1004	1	1	1	1	711.4
1004	1	1	1	1	584.9
1004	1	1	1	1	672
1004	1	1	1	2	NaN
1004	1	1	1	2	579
1004	1	1	1	2	599.6
1004	1	1	1	2	549.7
1004	1	1	1	2	532.6
1004	1	1	1	2	445.1
1004	1	1	1	2	735.8
1004	1	1	1	2	724.6
1004	1	1	1	3	603.7
1004	1	1	1	3	560.3
1004	1	1	1	3	586.8
1004	1	1	1	3	547.2
1004	1	1	1	3	650.6
1004	1	1	1	3	610.1
1004	1	1	1	3	599.9
1004	1	1	1	3	644.4
1004	1	1	1	4	717.8
1004	1	1	1	4	637.2
1004	1	1	1	4	644.9
1004	1	1	1	4	687.6
1004	1	1	1	4	673
1004	1	1	1	4	690.9
1004	1	1	1	4	519.4
1004	1	1	1	4	494.9
1004	1	1	1	5	717.8
1004	1	1	1	5	508.2
1004	1	1	1	5	552.8
1004	1	1	1	5	589.8
1004	1	1	1	5	546.9
1004	1	1	1	5	507.5
1004	1	1	1	5	511.7
1004	1	1	1	5	460.5
1004	1	1	1	6	439.4
1004	1	1	1	6	529.1
1004	1	1	1	6	593
1004	1	1	1	6	714.2
1004	1	1	1	6	566
1004	1	1	1	6	643
1004	1	1	1	6	726.1
1004	1	1	1	6	633.6
1004	1	1	2	1	NaN
1004	1	1	2	1	NaN
1004	1	1	2	1	NaN
1004	1	1	2	1	NaN
1004	1	1	2	1	NaN
1004	1	1	2	1	NaN
1004	1	1	2	1	NaN
1004	1	1	2	1	NaN
1004	1	1	2	2	NaN
1004	1	1	2	2	NaN
1004	1	1	2	2	NaN
1004	1	1	2	2	NaN
1004	1	1	2	2	NaN
1004	1	1	2	2	NaN
1004	1	1	2	2	NaN
1004	1	1	2	2	NaN
1004	1	1	2	3	NaN
1004	1	1	2	3	NaN
1004	1	1	2	3	NaN
1004	1	1	2	3	NaN
1004	1	1	2	3	NaN
1004	1	1	2	3	NaN
1004	1	1	2	3	664.5
1004	1	1	2	3	668.5
1004	1	1	2	4	867.3
1004	1	1	2	4	654.3
1004	1	1	2	4	868.7
1004	1	1	2	4	683.3
1004	1	1	2	4	689.7
1004	1	1	2	4	624.8
1004	1	1	2	4	592.1
1004	1	1	2	4	748.6
1004	1	1	2	5	637.3
1004	1	1	2	5	740.1
1004	1	1	2	5	NaN
1004	1	1	2	5	735.4
1004	1	1	2	5	604.8
1004	1	1	2	5	684.1
1004	1	1	2	5	613.2
1004	1	1	2	5	564.1
1004	1	1	2	6	481.3
1004	1	1	2	6	565.8
1004	1	1	2	6	932.8
1004	1	1	2	6	634
1004	1	1	2	6	805.8
1004	1	1	2	6	786.7
1004	1	1	2	6	667.1
1004	1	1	2	6	984.5
1004	1	2	1	1	641.1
1004	1	2	1	1	619.9
1004	1	2	1	1	590
1004	1	2	1	1	601.7
1004	1	2	1	1	599.9
1004	1	2	1	1	636.8
1004	1	2	1	1	672.4
1004	1	2	1	1	558.9
1004	1	2	1	2	658.5
1004	1	2	1	2	675
1004	1	2	1	2	750
1004	1	2	1	2	624.1
1004	1	2	1	2	706.4
1004	1	2	1	2	617.8
1004	1	2	1	2	568.7
1004	1	2	1	2	644.8
1004	1	2	1	3	737.3
1004	1	2	1	3	585
1004	1	2	1	3	599.6
1004	1	2	1	3	763
1004	1	2	1	3	NaN
1004	1	2	1	3	657.4
1004	1	2	1	3	546.1
1004	1	2	1	3	572.4
1004	1	2	1	4	631.7
1004	1	2	1	4	624
1004	1	2	1	4	556.4
1004	1	2	1	4	498.3
1004	1	2	1	4	566.1
1004	1	2	1	4	550.1
1004	1	2	1	4	570
1004	1	2	1	4	580.8
1004	1	2	1	5	726
1004	1	2	1	5	635
1004	1	2	1	5	577.5
1004	1	2	1	5	599
1004	1	2	1	5	654.5
1004	1	2	1	5	534.1
1004	1	2	1	5	459.2
1004	1	2	1	5	525.6
1004	1	2	1	6	539.5
